実行14回目 ε:1.00 α:1.00 γ:1.00 学習回数:2 ステップ数:14
実行11回目 ε:1.00 α:1.00 γ:1.00 学習回数:6 ステップ数:14
実行15回目 ε:1.00 α:1.00 γ:1.00 学習回数:4 ステップ数:14
実行16回目 ε:1.00 α:1.00 γ:1.00 学習回数:7 ステップ数:14
実行18回目 ε:1.00 α:1.00 γ:1.00 学習回数:2 ステップ数:14
実行17回目 ε:1.00 α:1.00 γ:1.00 学習回数:4 ステップ数:14
実行19回目 ε:1.00 α:1.00 γ:1.00 学習回数:2 ステップ数:14
実行20回目 ε:1.00 α:1.00 γ:1.00 学習回数:2 ステップ数:14
実行21回目 ε:1.00 α:1.00 γ:1.00 学習回数:4 ステップ数:14
実行22回目 ε:1.00 α:1.00 γ:1.00 学習回数:7 ステップ数:14
実行23回目 ε:1.00 α:1.00 γ:1.00 学習回数:5 ステップ数:14
実行24回目 ε:1.00 α:1.00 γ:1.00 学習回数:4 ステップ数:14
実行25回目 ε:1.00 α:1.00 γ:1.00 学習回数:4 ステップ数:14
実行26回目 ε:1.00 α:1.00 γ:1.00 学習回数:6 ステップ数:14
実行28回目 ε:1.00 α:1.00 γ:1.00 学習回数:2 ステップ数:14
実行27回目 ε:1.00 α:1.00 γ:1.00 学習回数:2 ステップ数:14
実行30回目 ε:1.00 α:1.00 γ:1.00 学習回数:5 ステップ数:14
実行29回目 ε:1.00 α:1.00 γ:1.00 学習回数:1 ステップ数:14
実行31回目 ε:1.00 α:1.00 γ:1.00 学習回数:4 ステップ数:14
実行32回目 ε:1.00 α:1.00 γ:1.00 学習回数:4 ステップ数:14
実行33回目 ε:1.00 α:1.00 γ:1.00 学習回数:2 ステップ数:14
実行36回目 ε:1.00 α:1.00 γ:1.00 学習回数:3 ステップ数:14
実行34回目 ε:1.00 α:1.00 γ:1.00 学習回数:7 ステップ数:14
実行35回目 ε:1.00 α:1.00 γ:1.00 学習回数:3 ステップ数:14
実行37回目 ε:1.00 α:1.00 γ:1.00 学習回数:4 ステップ数:14
実行38回目 ε:1.00 α:1.00 γ:1.00 学習回数:1 ステップ数:14
実行39回目 ε:1.00 α:1.00 γ:1.00 学習回数:6 ステップ数:14
実行40回目 ε:1.00 α:1.00 γ:1.00 学習回数:2 ステップ数:14
実行41回目 ε:1.00 α:1.00 γ:1.00 学習回数:4 ステップ数:14
実行43回目 ε:1.00 α:1.00 γ:1.00 学習回数:2 ステップ数:14
実行44回目 ε:1.00 α:1.00 γ:1.00 学習回数:5 ステップ数:14
実行42回目 ε:1.00 α:1.00 γ:1.00 学習回数:4 ステップ数:14
実行45回目 ε:1.00 α:1.00 γ:1.00 学習回数:4 ステップ数:14
実行46回目 ε:1.00 α:1.00 γ:1.00 学習回数:7 ステップ数:14
実行48回目 ε:1.00 α:1.00 γ:1.00 学習回数:5 ステップ数:14
実行49回目 ε:1.00 α:1.00 γ:1.00 学習回数:3 ステップ数:14
実行47回目 ε:1.00 α:1.00 γ:1.00 学習回数:4 ステップ数:14
実行51回目 ε:1.00 α:1.00 γ:1.00 学習回数:5 ステップ数:14
実行50回目 ε:1.00 α:1.00 γ:1.00 学習回数:9 ステップ数:14
実行52回目 ε:1.00 α:1.00 γ:1.00 学習回数:4 ステップ数:14
実行54回目 ε:1.00 α:1.00 γ:1.00 学習回数:3 ステップ数:14
実行55回目 ε:1.00 α:1.00 γ:1.00 学習回数:4 ステップ数:14
実行53回目 ε:1.00 α:1.00 γ:1.00 学習回数:8 ステップ数:14
実行57回目 ε:1.00 α:1.00 γ:1.00 学習回数:1 ステップ数:14
実行56回目 ε:1.00 α:1.00 γ:1.00 学習回数:6 ステップ数:14
実行59回目 ε:1.00 α:1.00 γ:1.00 学習回数:6 ステップ数:14
実行58回目 ε:1.00 α:1.00 γ:1.00 学習回数:4 ステップ数:14
実行60回目 ε:1.00 α:1.00 γ:1.00 学習回数:2 ステップ数:14
実行61回目 ε:1.00 α:1.00 γ:1.00 学習回数:3 ステップ数:14
実行62回目 ε:1.00 α:1.00 γ:1.00 学習回数:4 ステップ数:14
実行63回目 ε:1.00 α:1.00 γ:1.00 学習回数:5 ステップ数:14
実行64回目 ε:1.00 α:1.00 γ:1.00 学習回数:4 ステップ数:14
実行65回目 ε:1.00 α:1.00 γ:1.00 学習回数:9 ステップ数:14
実行66回目 ε:1.00 α:1.00 γ:1.00 学習回数:2 ステップ数:14
実行68回目 ε:1.00 α:1.00 γ:1.00 学習回数:3 ステップ数:14
実行70回目 ε:1.00 α:1.00 γ:1.00 学習回数:2 ステップ数:14
実行67回目 ε:1.00 α:1.00 γ:1.00 学習回数:1 ステップ数:14
実行69回目 ε:1.00 α:1.00 γ:1.00 学習回数:8 ステップ数:14
実行71回目 ε:1.00 α:1.00 γ:1.00 学習回数:4 ステップ数:14
実行73回目 ε:1.00 α:1.00 γ:1.00 学習回数:8 ステップ数:14
実行74回目 ε:1.00 α:1.00 γ:1.00 学習回数:1 ステップ数:14
実行72回目 ε:1.00 α:1.00 γ:1.00 学習回数:5 ステップ数:14
実行75回目 ε:1.00 α:1.00 γ:1.00 学習回数:10 ステップ数:14
実行77回目 ε:1.00 α:1.00 γ:1.00 学習回数:2 ステップ数:14
実行78回目 ε:1.00 α:1.00 γ:1.00 学習回数:8 ステップ数:14
実行76回目 ε:1.00 α:1.00 γ:1.00 学習回数:3 ステップ数:14
実行79回目 ε:1.00 α:1.00 γ:1.00 学習回数:2 ステップ数:14
実行80回目 ε:1.00 α:1.00 γ:1.00 学習回数:1 ステップ数:14
実行81回目 ε:1.00 α:1.00 γ:1.00 学習回数:9 ステップ数:14
実行82回目 ε:1.00 α:1.00 γ:1.00 学習回数:6 ステップ数:14
実行83回目 ε:1.00 α:1.00 γ:1.00 学習回数:4 ステップ数:14
実行85回目 ε:1.00 α:1.00 γ:1.00 学習回数:3 ステップ数:14
実行87回目 ε:1.00 α:1.00 γ:1.00 学習回数:2 ステップ数:14
実行84回目 ε:1.00 α:1.00 γ:1.00 学習回数:2 ステップ数:14
実行86回目 ε:1.00 α:1.00 γ:1.00 学習回数:3 ステップ数:14
実行88回目 ε:1.00 α:1.00 γ:1.00 学習回数:7 ステップ数:14
実行89回目 ε:1.00 α:1.00 γ:1.00 学習回数:4 ステップ数:14
実行90回目 ε:1.00 α:1.00 γ:1.00 学習回数:3 ステップ数:14
実行92回目 ε:1.00 α:1.00 γ:1.00 学習回数:7 ステップ数:14
実行91回目 ε:1.00 α:1.00 γ:1.00 学習回数:5 ステップ数:14
実行94回目 ε:1.00 α:1.00 γ:1.00 学習回数:1 ステップ数:14
実行93回目 ε:1.00 α:1.00 γ:1.00 学習回数:4 ステップ数:14
実行95回目 ε:1.00 α:1.00 γ:1.00 学習回数:7 ステップ数:14
実行98回目 ε:1.00 α:1.00 γ:1.00 学習回数:6 ステップ数:14
実行97回目 ε:1.00 α:1.00 γ:1.00 学習回数:3 ステップ数:14
実行96回目 ε:1.00 α:1.00 γ:1.00 学習回数:6 ステップ数:14
実行99回目 ε:1.00 α:1.00 γ:1.00 学習回数:6 ステップ数:14
実行100回目 ε:1.00 α:1.00 γ:1.00 学習回数:4 ステップ数:14
実行2回目 ε:0.50 α:0.50 γ:0.50 学習回数:12109 ステップ数:22
実行6回目 ε:0.50 α:0.50 γ:0.50 学習回数:2204 ステップ数:22
実行3回目 ε:0.50 α:0.50 γ:0.50 学習回数:20541 ステップ数:22
実行8回目 ε:0.50 α:0.50 γ:0.50 学習回数:52876 ステップ数:22
実行1回目 ε:0.50 α:0.50 γ:0.50 学習回数:43865 ステップ数:22
実行5回目 ε:0.50 α:0.50 γ:0.50 学習回数:34887 ステップ数:22
実行7回目 ε:0.50 α:0.50 γ:0.50 学習回数:60345 ステップ数:22
実行4回目 ε:0.50 α:0.50 γ:0.50 学習回数:48704 ステップ数:22
実行11回目 ε:0.50 α:0.50 γ:0.50 学習回数:5104 ステップ数:22
実行12回目 ε:0.50 α:0.50 γ:0.50 学習回数:2770 ステップ数:22
実行14回目 ε:0.50 α:0.50 γ:0.50 学習回数:8357 ステップ数:22
実行16回目 ε:0.50 α:0.50 γ:0.50 学習回数:11162 ステップ数:22
実行13回目 ε:0.50 α:0.50 γ:0.50 学習回数:42137 ステップ数:22
実行9回目 ε:0.50 α:0.50 γ:0.50 学習回数:50597 ステップ数:22
実行10回目 ε:0.50 α:0.50 γ:0.50 学習回数:44832 ステップ数:22
実行18回目 ε:0.50 α:0.50 γ:0.50 学習回数:26368 ステップ数:22
実行15回目 ε:0.50 α:0.50 γ:0.50 学習回数:77296 ステップ数:22
実行17回目 ε:0.50 α:0.50 γ:0.50 学習回数:9905 ステップ数:22
実行19回目 ε:0.50 α:0.50 γ:0.50 学習回数:43102 ステップ数:22
実行20回目 ε:0.50 α:0.50 γ:0.50 学習回数:29748 ステップ数:22
実行21回目 ε:0.50 α:0.50 γ:0.50 学習回数:17476 ステップ数:22
実行22回目 ε:0.50 α:0.50 γ:0.50 学習回数:8704 ステップ数:22
実行23回目 ε:0.50 α:0.50 γ:0.50 学習回数:19595 ステップ数:22
実行26回目 ε:0.50 α:0.50 γ:0.50 学習回数:495 ステップ数:22
実行27回目 ε:0.50 α:0.50 γ:0.50 学習回数:7906 ステップ数:22
実行24回目 ε:0.50 α:0.50 γ:0.50 学習回数:60847 ステップ数:22
実行28回目 ε:0.50 α:0.50 γ:0.50 学習回数:13470 ステップ数:22
実行25回目 ε:0.50 α:0.50 γ:0.50 学習回数:60515 ステップ数:22
実行30回目 ε:0.50 α:0.50 γ:0.50 学習回数:6298 ステップ数:22
実行31回目 ε:0.50 α:0.50 γ:0.50 学習回数:20478 ステップ数:22
実行29回目 ε:0.50 α:0.50 γ:0.50 学習回数:39404 ステップ数:22
実行33回目 ε:0.50 α:0.50 γ:0.50 学習回数:26466 ステップ数:22
実行36回目 ε:0.50 α:0.50 γ:0.50 学習回数:11616 ステップ数:22
実行37回目 ε:0.50 α:0.50 γ:0.50 学習回数:7354 ステップ数:22
実行34回目 ε:0.50 α:0.50 γ:0.50 学習回数:45528 ステップ数:22
実行35回目 ε:0.50 α:0.50 γ:0.50 学習回数:50811 ステップ数:22
実行39回目 ε:0.50 α:0.50 γ:0.50 学習回数:11811 ステップ数:22
実行32回目 ε:0.50 α:0.50 γ:0.50 学習回数:55135 ステップ数:22
実行38回目 ε:0.50 α:0.50 γ:0.50 学習回数:29650 ステップ数:22
実行41回目 ε:0.50 α:0.50 γ:0.50 学習回数:6296 ステップ数:22
実行40回目 ε:0.50 α:0.50 γ:0.50 学習回数:7265 ステップ数:22
実行44回目 ε:0.50 α:0.50 γ:0.50 学習回数:10132 ステップ数:22
実行47回目 ε:0.50 α:0.50 γ:0.50 学習回数:3633 ステップ数:22
実行42回目 ε:0.50 α:0.50 γ:0.50 学習回数:48335 ステップ数:22
